kkt_passes fraction_solved
3710109.0 0.5026455026455027
3716409.0 0.5052910052910053
3719790.0 0.5079365079365079
3726804.0 0.5105820105820106
3728342.0 0.5132275132275133
3728468.0 0.5158730158730159
3729040.0 0.5185185185185185
3729417.0 0.5211640211640212
3729662.0 0.5238095238095238
3729662.0 0.5264550264550265
3738582.0 0.5291005291005291
3796507.0 0.5317460317460317
3803671.0 0.5343915343915344
3900867.0 0.5370370370370371
3903659.0 0.5396825396825397
3904142.0 0.5423280423280423
3904222.0 0.544973544973545
3904222.0 0.5476190476190477
3904222.0 0.5502645502645502
3909116.0 0.5529100529100529
3911240.0 0.5555555555555556
4011240.0 0.5555555555555556
4111240.0 0.5555555555555556
4111606.0 0.5582010582010583
4112494.0 0.5608465608465608
4112494.0 0.5634920634920635
4112615.0 0.5661375661375662
4116265.0 0.5687830687830688
4216265.0 0.5687830687830688
4239455.0 0.5714285714285714
4255862.0 0.5740740740740741
4259741.0 0.5767195767195767
4359741.0 0.5767195767195767
4364450.0 0.5793650793650794
4392338.0 0.582010582010582
4393024.0 0.5846560846560847
4397012.0 0.5873015873015873
4417648.0 0.58994708994709
4428164.0 0.5925925925925926
4428250.0 0.5952380952380952
4429891.0 0.5978835978835979
4431331.0 0.6005291005291006
4431597.0 0.6031746031746031
4434186.0 0.6058201058201058
4434434.0 0.6084656084656085
4435282.0 0.6111111111111112
4436814.0 0.6137566137566137
4464179.0 0.6164021164021164
4564179.0 0.6164021164021164
4564179.0 0.6190476190476191
4568697.0 0.6216931216931217
4577284.0 0.6243386243386243
4677284.0 0.6243386243386243
4678793.0 0.626984126984127
4683563.0 0.6296296296296297
4783563.0 0.6296296296296297
4785796.0 0.6322751322751323
4793086.0 0.6349206349206349
4793171.0 0.6375661375661376
4793292.0 0.6402116402116402
4795511.0 0.6428571428571429
4795713.0 0.6455026455026455
4799631.0 0.6481481481481481
4799631.0 0.6507936507936508
4799995.0 0.6534391534391535
4801606.0 0.656084656084656
4810930.0 0.6587301587301587
4824739.0 0.6613756613756614
4924739.0 0.6613756613756614
4925363.0 0.6640211640211641
4933097.0 0.6666666666666666
4934050.0 0.6693121693121693
4935271.0 0.671957671957672
4938706.0 0.6746031746031746
4947811.0 0.6772486772486772
4949356.0 0.6798941798941799
4950093.0 0.6825396825396826
5050093.0 0.6825396825396826
5050479.0 0.6851851851851852
5050854.0 0.6878306878306878
5051346.0 0.6904761904761905
5052301.0 0.6931216931216931
5053411.0 0.6957671957671958
5088128.0 0.6984126984126984
5103994.0 0.701058201058201
5105404.0 0.7037037037037037
5205404.0 0.7037037037037037
5305404.0 0.7037037037037037
5305506.0 0.7063492063492064
5345156.0 0.708994708994709
5345156.0 0.7116402116402116
5347553.0 0.7142857142857143
5349715.0 0.716931216931217
5355060.0 0.7195767195767195
5355510.0 0.7222222222222222
5358393.0 0.7248677248677249
5359445.0 0.7275132275132276
5359806.0 0.7301587301587301
5362245.0 0.7328042328042328
5362710.0 0.7354497354497355
5363364.0 0.7380952380952381
5364946.0 0.7407407407407407
5365107.0 0.7433862433862434
5465107.0 0.7433862433862434
5470980.0 0.746031746031746
5471143.0 0.7486772486772487
5471245.0 0.7513227513227513
5472173.0 0.753968253968254
5474264.0 0.7566137566137566
5476482.0 0.7592592592592593
5477845.0 0.7619047619047619
5499803.0 0.7645502645502645
5502608.0 0.7671957671957672
5594040.0 0.7698412698412699
5683721.0 0.7724867724867724
5684209.0 0.7751322751322751
5685026.0 0.7777777777777778
5687240.0 0.7804232804232805
5787240.0 0.7804232804232805
5789618.0 0.783068783068783
5808778.0 0.7857142857142857
5908778.0 0.7857142857142857
5913357.0 0.7883597883597884
5914091.0 0.791005291005291
5917209.0 0.7936507936507936
5918737.0 0.7962962962962963
5922312.0 0.798941798941799
5922353.0 0.8015873015873016
5923169.0 0.8042328042328042
5932242.0 0.8068783068783069
5978671.0 0.8095238095238095
5989925.0 0.8121693121693122
6060704.0 0.8148148148148148
6060704.0 0.8174603174603174
6102750.0 0.8201058201058201
6103891.0 0.8227513227513228
6105096.0 0.8253968253968254
6110961.0 0.828042328042328
6117892.0 0.8306878306878307
6128064.0 0.8333333333333334
6128225.0 0.8359788359788359
6228225.0 0.8359788359788359
6250545.0 0.8386243386243386
6254955.0 0.8412698412698413
6258670.0 0.843915343915344
6303657.0 0.8465608465608465
6304838.0 0.8492063492063492
6314798.0 0.8518518518518519
6316582.0 0.8544973544973545
6316863.0 0.8571428571428571
6316945.0 0.8597883597883598
6318639.0 0.8624338624338624
6418639.0 0.8624338624338624
6421210.0 0.8650793650793651
6421500.0 0.8677248677248677
6421760.0 0.8703703703703703
6451625.0 0.873015873015873
6451625.0 0.8756613756613757
6480658.0 0.8783068783068783
6484543.0 0.8809523809523809
6501064.0 0.8835978835978836
6501812.0 0.8862433862433863
